_id,SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
28,11079,11080,1731,CA-00074,ESCONDIDO,92025,SAN DIEGO,CA,2458035,1664049,793986,1496800,616200,616200,264400
29,11079,11080,1731,CA-00074,ESCONDIDO,92026,SAN DIEGO,CA,0,0,0,19700,0,0,19700
30,11079,11080,1731,CA-00074,ESCONDIDO,92027,SAN DIEGO,CA,941990,680033,261957,268500,211800,56700,0
31,11079,11080,1731,CA-00074,ESCONDIDO,92029,SAN DIEGO,CA,686482,540337,146145,189600,79800,0,109800
32,11079,11080,1731,CA-00074,FALLBROOK,92028,SAN DIEGO,CA,4066766,3627441,439325,496500,287000,63700,145800
33,11079,11080,1731,CA-00074,FAWNSKIN,92333,SAN BERNARDINO,CA,0,0,0,24000,0,0,24000
34,11079,11080,1731,CA-00074,FOOTHILL RNCH,92610,ORANGE,CA,10296,10296,0,10000,10000,0,0
35,11079,11080,1731,CA-00074,GREEN VALLEY LAKE,92341,SAN BERNARDINO,CA,1446088,1208803,237285,178100,151300,26800,0
36,11079,11080,1731,CA-00074,JAMUL,91935,SAN DIEGO,CA,2038481,1855569,182912,1050300,913100,80200,57000
37,11079,11080,1731,CA-00074,JULIAN,92036,SAN DIEGO,CA,3330,330,3000,49800,0,0,49800
38,11079,11080,1731,CA-00074,LAKE ARROWHEAD,92352,SAN BERNARDINO,CA,2732585,2276701,455884,355600,172400,114000,69200
39,11079,11080,1731,CA-00074,LAKEARROWHEAD,92352,SAN BERNARDINO,CA,0,0,0,1000,0,0,1000
40,11079,11080,1731,CA-00074,LAKESIDE,92040,SAN DIEGO,CA,0,0,0,18100,0,0,18100
41,11079,11080,1731,CA-00074,LEMON GROVE,91945,SAN DIEGO,CA,0,0,0,57900,0,0,57900
42,11079,11080,1731,CA-00074,MALIBU,90265,LOS ANGELES,CA,3930996,2724609,1206387,1761800,1076700,302600,382500
43,11079,11080,1731,CA-00074,ONTARIO,91761,SAN BERNARDINO,CA,11225,11225,0,10000,10000,0,0
44,11079,11080,1731,CA-00074,PALMDALE,93551,LOS ANGELES,CA,0,0,0,35400,0,0,35400
45,11079,11080,1731,CA-00074,PALOMAR MOUNTAIN,92060,SAN DIEGO,CA,183837,177637,6200,0,0,0,0
46,11079,11080,1731,CA-00074,PAUMA VALLEY,92061,SAN DIEGO,CA,467211,464611,2600,189000,185000,1000,3000
47,11079,11080,1731,CA-00074,POTRERO,91963,SAN DIEGO,CA,188913,127813,61100,47200,2800,27800,16600
48,11079,11080,1731,CA-00074,POWAY,92064,SAN DIEGO,CA,912713,543218,369495,184200,2000,94000,88200
49,11079,11080,1731,CA-00074,RAMONA,92065,SAN DIEGO,CA,7630200,6306634,1323566,2214200,1265900,284300,664000
50,11079,11080,1731,CA-00074,RANCHO SANTA FE,92067,SAN DIEGO,CA,88885,0,88885,0,0,0,0
51,11079,11080,1731,CA-00074,RIMFOREST,92378,SAN BERNARDINO,CA,6665,0,6665,14900,0,6700,8200
52,11079,11080,1731,CA-00074,RIVERSIDE,92503,RIVERSIDE,CA,500,0,500,2000,0,500,1500
53,11079,11080,1731,CA-00074,RUNNING SPRINGS,92382,SAN BERNARDINO,CA,3770517,3168552,601965,750300,488600,99000,162700
54,11079,11080,1731,CA-00074,SAN DIEGO,92101,SAN DIEGO,CA,0,0,0,5000,0,0,5000
55,11079,11080,1731,CA-00074,SAN DIEGO,92111,SAN DIEGO,CA,0,0,0,291200,0,0,291200
56,11079,11080,1731,CA-00074,SAN DIEGO,92115,SAN DIEGO,CA,0,0,0,15400,0,0,15400
57,11079,11080,1731,CA-00074,SAN DIEGO,92121,SAN DIEGO,CA,0,0,0,272700,0,0,272700
58,11079,11080,1731,CA-00074,SAN DIEGO,92126,SAN DIEGO,CA,6103,1347,4756,0,0,0,0
59,11079,11080,1731,CA-00074,SAN DIEGO,92127,SAN DIEGO,CA,695202,633428,61774,461600,317200,7400,137000
60,11079,11080,1731,CA-00074,SAN DIEGO,92128,SAN DIEGO,CA,829028,595714,233314,518000,285700,115500,96800
61,11079,11080,1731,CA-00074,SAN DIEGO,92130,SAN DIEGO,CA,389009,24201,364808,461500,24200,212700,224600
62,11079,11080,1731,CA-00074,SANTA ANA,92707,ORANGE,CA,18000,0,18000,0,0,0,0
63,11079,11080,1731,CA-00074,SANTA CLARITA,91390,LOS ANGELES,CA,95113,26483,68630,0,0,0,0
64,11079,11080,1731,CA-00074,SANTA YSABEL,92070,SAN DIEGO,CA,16200,0,16200,0,0,0,0
65,11079,11080,1731,CA-00074,SANTEE,92071,SAN DIEGO,CA,0,0,0,78600,0,0,78600
66,11079,11080,1731,CA-00074,SILVERADO,92676,ORANGE,CA,1303287,1272128,31159,451000,421500,0,29500
67,11079,11080,1731,CA-00074,TECATE,91980,SAN DIEGO,CA,167084,127684,39400,136800,0,0,136800
68,11079,11080,1731,CA-00074,TOPANGA,90290,LOS ANGELES,CA,0,0,0,40800,0,0,40800
69,11079,11080,1731,CA-00074,VALENCIA,91355,LOS ANGELES,CA,0,0,0,70500,0,0,70500
70,11079,11080,1731,CA-00074,VALLEY CENTER,92082,SAN DIEGO,CA,599385,439922,159463,5000,0,0,5000
71,11079,11080,1731,CA-00074,VISTA,92083,SAN DIEGO,CA,0,0,0,113600,0,0,113600
72,11079,11080,1731,CA-00074,VISTA,92084,SAN DIEGO,CA,19745,1000,18745,0,0,0,0
73,11079,11080,1731,CA-00074,WARNER SPRINGS,92086,SAN DIEGO,CA,0,0,0,58600,0,0,58600
74,11081,11082,,CT-00009,DARIEN,6820,FAIRFIELD,CT,4100,0,4100,0,0,0,0
75,11081,11082,,CT-00009,NEW CANAAN,6840,FAIRFIELD,CT,383760,119145,264615,385300,41900,243400,100000
76,11081,11082,,CT-00009,STAMFORD,6902,FAIRFIELD,CT,46297,44897,1400,0,0,0,0
77,11081,11082,,CT-00009,STAMFORD,6905,FAIRFIELD,CT,129244,50380,78864,132300,36600,58200,37500
78,11081,11082,,CT-00009,STAMFORD,6906,FAIRFIELD,CT,302849,118192,184657,0,0,0,0
79,11103,11104,,IL-00011,CRYSTAL LAKE,60014,MCHENRY,IL,37634,34434,3200,0,0,0,0
80,11103,11104,,IL-00011,MOUNT PROSPECT,60056,COOK,IL,105397,105397,0,84400,84400,0,0
81,11120,11121,1732,IN-00014,CROWN POINT,46307,LAKE,IN,405473,383349,22124,230500,208400,22100,0
82,11120,11121,1732,IN-00014,DYER,46311,LAKE,IN,163445,163445,0,70000,70000,0,0
83,11120,11121,1732,IN-00014,EAST CHICAGO,46312,LAKE,IN,49918,48418,1500,56400,48500,1500,6400
84,11120,11121,1732,IN-00014,GARY,46403,LAKE,IN,167733,167733,0,0,0,0,0
85,11120,11121,1732,IN-00014,GARY,46406,LAKE,IN,1026,1026,0,0,0,0,0
86,11120,11121,1732,IN-00014,GARY,46407,LAKE,IN,1294069,1284569,9500,57000,57000,0,0
87,11120,11121,1732,IN-00014,GARY,46408,LAKE,IN,141429,140429,1000,25600,20500,1000,4100
88,11120,11121,1732,IN-00014,GARY,46409,LAKE,IN,325825,309624,16201,73400,73400,0,0
89,11120,11121,1732,IN-00014,HAMMOND,46320,LAKE,IN,93473,84809,8664,97800,85000,8600,4200
90,11120,11121,1732,IN-00014,MERRILLVILLE,46410,LAKE,IN,7874,5104,2770,0,0,0,0
91,11120,11121,1732,IN-00014,MUNSTER,46321,LAKE,IN,22018,22018,0,24800,22100,0,2700
92,11122,11123,1733,OR-00023,ASTORIA,97103,CLATSOP,OR,2918180,2680201,237979,804500,690300,26900,87300
93,11122,11123,1733,OR-00023,BANKS,97106,WASHINGTON,OR,41385,18598,22787,0,0,0,0
94,11122,11123,1733,OR-00023,BEAVER,97108,TILLAMOOK,OR,45704,45704,0,0,0,0,0
95,11122,11123,1733,OR-00023,BIRKENFELD,97016,COLUMBIA,OR,27119,27119,0,0,0,0,0
96,11122,11123,1733,OR-00023,CANNON BEACH,97110,CLATSOP,OR,0,0,0,33300,0,0,33300
97,11122,11123,1733,OR-00023,CLATSKANIE,97016,COLUMBIA,OR,510323,451048,59275,248600,156100,45600,46900
98,11122,11123,1733,OR-00023,CLOVERDALE,97112,TILLAMOOK,OR,67396,67396,0,0,0,0,0
99,11122,11123,1733,OR-00023,GEARHART,97138,CLATSOP,OR,394491,348060,46431,365800,341200,15000,9600
100,11122,11123,1733,OR-00023,NEHALEM,97131,CLATSOP,OR,26782,26782,0,0,0,0,0
101,11122,11123,1733,OR-00023,NETARTS,97143,TILLAMOOK,OR,6843,5403,1440,6900,5500,1400,0
102,11122,11123,1733,OR-00023,RAINIER,97048,COLUMBIA,OR,1815,0,1815,0,0,0,0
103,11122,11123,1733,OR-00023,ROCKAWAY BEACH,97136,TILLAMOOK,OR,131362,128762,2600,120500,51200,0,69300
104,11122,11123,1733,OR-00023,SAINT HELENS,97051,COLUMBIA,OR,19015,10265,8750,0,0,0,0
105,11122,11123,1733,OR-00023,SEASIDE,97138,CLATSOP,OR,408510,310193,98317,407700,163500,13500,230700
106,11122,11123,1733,OR-00023,SHERIDAN,97378,YAMHILL,OR,303167,211709,91458,385300,87700,84400,213200
107,11122,11123,1733,OR-00023,TILLAMOOK,97141,TILLAMOOK,OR,306384,124587,181797,10000,10000,0,0
108,11122,11123,1733,OR-00023,VERNONIA,97064,COLUMBIA,OR,1595838,1070596,525242,860200,518700,292100,49400
109,11122,11123,1733,OR-00023,WARRENTON,97146,CLATSOP,OR,516968,415685,101283,159900,80200,41400,38300
110,11122,11123,1733,OR-00023,WHEELER,97147,TILLAMOOK,OR,29999,29999,0,8500,8500,0,0
111,11124,11125,1734,WA-00015,ABERDEEN,98520,GRAYS HARBOR,WA,1850299,1754536,95763,1176000,1109800,12200,54000
112,11124,11125,1734,WA-00015,ADNA,98532,LEWIS,WA,28560,27760,800,29600,27800,800,1000
113,11124,11125,1734,WA-00015,BAY CENTER,98527,PACIFIC,WA,9806,9806,0,0,0,0,0
114,11124,11125,1734,WA-00015,BELFAIR,98528,MASON,WA,538061,528961,9100,8600,8600,0,0
115,11124,11125,1734,WA-00015,BREMERTON,98310,KITSAP,WA,29869,29869,0,23700,23700,0,0
116,11124,11125,1734,WA-00015,BREMERTON,98311,KITSAP,WA,29189,29189,0,29200,29200,0,0
117,11124,11125,1734,WA-00015,BREMERTON,98312,KITSAP,WA,21281,16152,5129,10000,5400,4600,0
118,11124,11125,1734,WA-00015,BRIER,98036,SNOHOMISH,WA,225,0,225,0,0,0,0
119,11124,11125,1734,WA-00015,BURIEN,98146,KING,WA,36141,36141,0,36200,36200,0,0
120,11124,11125,1734,WA-00015,CATHLAMET,98612,WAHKIAKUM,WA,31500,0,31500,0,0,0,0
121,11124,11125,1734,WA-00015,CENTRALIA,98531,LEWIS,WA,7098554,3068898,4029656,4308500,1995400,1430500,882600
122,11124,11125,1734,WA-00015,CHEHALIS,98532,LEWIS,WA,14033723,6764487,7269236,5940000,2807700,2310200,663100
123,11124,11125,1734,WA-00015,CHINOOK,98614,PACIFIC,WA,100295,0,100295,94800,0,40000,54800
124,11124,11125,1734,WA-00015,CLALLAM BAY,98326,CLALLAM,WA,1674,1674,0,0,0,0,0
125,11124,11125,1734,WA-00015,COPALIS BEACH,98535,GRAYS HARBOR,WA,15511,14673,838,0,0,0,0
126,11124,11125,1734,WA-00015,COSMOPOLIS,98537,GRAYS HARBOR,WA,29134,27005,2129,0,0,0,0
127,11124,11125,1734,WA-00015,CURTIS,98538,LEWIS,WA,321542,316692,4850,66500,56400,3200,6900
128,11124,11125,1734,WA-00015,EDMONDS,98026,SNOHOMISH,WA,59830,3330,56500,0,0,0,0
129,11124,11125,1734,WA-00015,ELMA,98541,GRAYS HARBOR,WA,248834,229629,19205,428100,112200,12200,303700
130,11124,11125,1734,WA-00015,EVERETT,98203,SNOHOMISH,WA,32459,32459,0,0,0,0,0
131,11124,11125,1734,WA-00015,EVERETT,98204,SNOHOMISH,WA,300765,19108,281657,434900,19200,281600,134100
132,11124,11125,1734,WA-00015,FEDERAL WAY,98003,KING,WA,23198,23198,0,0,0,0,0
133,11124,11125,1734,WA-00015,FORKS,98331,CLALLAM,WA,5233,5033,200,0,0,0,0
134,11124,11125,1734,WA-00015,GRAYLAND,98547,GRAYS HARBOR,WA,40746,26946,13800,0,0,0,0
135,11124,11125,1734,WA-00015,GRAYLAND,98547,PACIFIC,WA,107560,107560,0,103800,103200,0,600
136,11124,11125,1734,WA-00015,GRAYS RIVER,98621,WAHKIAKUM,WA,67006,59476,7530,0,0,0,0
137,11124,11125,1734,WA-00015,HOODSPORT,98548,MASON,WA,822067,770456,51611,917600,511800,24600,19000
138,11124,11125,1734,WA-00015,HOQUIAM,98550,GRAYS HARBOR,WA,730664,636026,94638,95700,92700,0,3000
139,11124,11125,1734,WA-00015,ILWACO,98624,PACIFIC,WA,131882,80464,51418,112800,48500,51500,12800
140,11124,11125,1734,WA-00015,KENMORE,98028,KING,WA,159587,152087,7500,159700,152100,1100,6500
141,11124,11125,1734,WA-00015,LA PUSH,98350,CLALLAM,WA,105650,0,105650,123600,0,79000,44600
142,11124,11125,1734,WA-00015,LAKE FOREST PARK,98155,KING,WA,43411,43411,0,0,0,0,0
143,11124,11125,1734,WA-00015,LONG BEACH,98631,PACIFIC,WA,25859,486,25373,40500,0,10100,30400
144,11124,11125,1734,WA-00015,LYNNWOOD,98037,SNOHOMISH,WA,17603,16481,1122,0,0,0,0
145,11124,11125,1734,WA-00015,MALONE,98559,GRAYS HARBOR,WA,800,0,800,0,0,0,0
146,11124,11125,1734,WA-00015,MONTESANO,98563,GRAYS HARBOR,WA,125839,89097,36742,47400,47400,0,0
147,11124,11125,1734,WA-00015,MOUNTLAKE TERRACE,98043,SNOHOMISH,WA,4419,324,4095,0,0,0,0
148,11124,11125,1734,WA-00015,NASELLE,98638,PACIFIC,WA,32365,32365,0,0,0,0,0
149,11124,11125,1734,WA-00015,NEAH BAY,98357,CLALLAM,WA,66300,0,66300,21300,0,21300,0
150,11124,11125,1734,WA-00015,OAKVILLE,98568,GRAYS HARBOR,WA,74410,68247,6163,11100,5800,4200,1100
151,11124,11125,1734,WA-00015,OCEAN CITY,98569,GRAYS HARBOR,WA,50743,49143,1600,0,0,0,0
152,11124,11125,1734,WA-00015,OCEAN PARK,98640,PACIFIC,WA,88437,84887,3550,0,0,0,0
153,11124,11125,1734,WA-00015,OCEAN SHORES,98569,GRAYS HARBOR,WA,84024,76506,7518,32300,30100,2200,0
154,11124,11125,1734,WA-00015,OLYMPIA,98501,THURSTON,WA,10100,0,10100,0,0,0,0
155,11124,11125,1734,WA-00015,OLYMPIA,98502,THURSTON,WA,44289,40889,3400,44200,40800,3400,0
156,11124,11125,1734,WA-00015,OLYMPIA,98512,THURSTON,WA,602808,405716,197092,914600,405500,191300,0
157,11124,11125,1734,WA-00015,PE ELL,98572,LEWIS,WA,96372,84672,11700,30000,0,0,30000
158,11124,11125,1734,WA-00015,PORT ANGELES,98362,CLALLAM,WA,20212,20212,0,0,0,0,0
159,11124,11125,1734,WA-00015,PORT ORCHARD,98366,KITSAP,WA,222794,152123,70671,79700,61500,14800,3400
160,11124,11125,1734,WA-00015,PORT ORCHARD,98367,KITSAP,WA,4939,4939,0,5000,5000,0,0
161,11124,11125,1734,WA-00015,QUINAULT,98575,GRAYS HARBOR,WA,52526,51295,1231,0,0,0,0
162,11124,11125,1734,WA-00015,RAYMOND,98577,PACIFIC,WA,1140827,898526,242301,250100,117300,51100,81700
163,11124,11125,1734,WA-00015,ROCHESTER,98579,THURSTON,WA,451677,443277,8400,0,0,0,0
164,11124,11125,1734,WA-00015,SEABECK,98380,KITSAP,WA,404771,403971,800,360900,342900,0,0
165,11124,11125,1734,WA-00015,SEATTLE,98105,KING,WA,200235,200235,0,122300,122300,0,0
166,11124,11125,1734,WA-00015,SEATTLE,98109,KING,WA,3304,3304,0,3400,3400,0,0
167,11124,11125,1734,WA-00015,SEATTLE,98118,KING,WA,12926,12926,0,10000,10000,0,0
168,11124,11125,1734,WA-00015,SEATTLE,98119,KING,WA,28231,25531,2700,28300,25600,2700,0
169,11124,11125,1734,WA-00015,SEATTLE,98125,KING,WA,37361,37361,0,22600,22600,0,0
170,11124,11125,1734,WA-00015,SEATTLE,98126,KING,WA,13662,13662,0,10000,10000,0,0
171,11124,11125,1734,WA-00015,SEATTLE,98133,KING,WA,138915,133015,5900,91700,91700,0,0
172,11124,11125,1734,WA-00015,SHELTON,98584,MASON,WA,307057,271745,35312,284600,250100,7800,26700
173,11124,11125,1734,WA-00015,SILVERDALE,98383,KITSAP,WA,23816,23816,0,0,0,0,0
174,11124,11125,1734,WA-00015,SKOKOMISH NATION,98584,MASON,WA,18574,18574,0,0,0,0,0
175,11124,11125,1734,WA-00015,SNOHOMISH,98291,SNOHOMISH,WA,0,0,0,51300,0,0,51300
176,11124,11125,1734,WA-00015,SOUTH BEND,98586,PACIFIC,WA,123005,123005,0,8800,7300,0,1500
177,11124,11125,1734,WA-00015,TAHUYA,98588,MASON,WA,32629,19323,13306,56200,19400,13300,23500
178,11124,11125,1734,WA-00015,TOKELAND,98590,PACIFIC,WA,87768,18790,68978,0,0,0,0
179,11124,11125,1734,WA-00015,TUKWILA,98168,KING,WA,6932,6932,0,0,0,0,0
180,11124,11125,1734,WA-00015,UNION,98592,MASON,WA,50416,50416,0,50500,50500,0,0
181,11124,11125,1734,WA-00015,VADER,98593,LEWIS,WA,20373,14703,5670,0,0,0,0
182,11124,11125,1734,WA-00015,WESTPORT,98595,GRAYS HARBOR,WA,251388,180309,71079,84400,0,21200,63200
183,11124,11125,1734,WA-00015,WINLOCK,98596,LEWIS,WA,38608,38608,0,19700,19700,0,0
184,11124,11125,1734,WA-00015,WOODINVILLE,98072,KING,WA,9406,7776,1630,0,0,0,0
185,11124,11125,1734,WA-00015,WOODINVILLE,98072,SNOHOMISH,WA,12788,12788,0,10000,10000,0,0
186,11140,11141,,HI-00010,KAHULUI,96732,MAUI,HI,83023,83023,0,0,0,0,0
187,11140,11141,,HI-00010,KANEOHE,96744,HONOLULU,HI,637341,637341,0,0,0,0,0
188,11140,11141,,HI-00010,KIHEI,96753,MAUI,HI,21187,11587,9600,18900,11600,7300,0
189,11140,11141,,HI-00010,KULA,96790,MAUI,HI,146313,92527,53786,0,0,0,0
190,11140,11141,,HI-00010,LAHAINA,96761,MAUI,HI,68416,58566,9850,0,0,0,0
191,11142,11143,,MA-00012,GLOUCESTER,1930,ESSEX,MA,2098064,2051864,46200,0,0,0,0
192,11146,11147,,IN-00015,NAPPANEE,46550,ELKHART,IN,892652,531426,361226,0,0,0,0
193,11146,11147,,IN-00015,NAPPANEE,46550,KOSCIUSKO,IN,18709,0,18709,56300,0,18800,37500
194,11148,11149,1738,NV-00008,FERNLEY,89408,LYON,NV,811814,774389,37425,352700,330200,8900,13600
195,11154,11155,,MS-00014,CALEDONIA,39740,MONROE,MS,287603,276003,11600,0,0,0,0
196,11158,11159,,MA-00013,LAWRENCE,1843,ESSEX,MA,938809,906414,32395,115300,104100,0,11200
197,11160,11161,1740,IN-00017,AUBURN,46706,DE KALB,IN,64534,57644,6890,0,0,0,0
198,11160,11161,1740,IN-00017,BROOKSTON,47923,CARROLL,IN,212219,200024,12195,71500,69400,2100,0
199,11160,11161,1740,IN-00017,BROOKSTON,47923,WHITE,IN,267263,264863,2400,49300,48600,0,700
200,11160,11161,1740,IN-00017,CAYUGA,47928,WHITE,IN,33235,26485,6750,0,0,0,0
201,11160,11161,1740,IN-00017,DELPHI,46923,CARROLL,IN,32161,1250,30911,0,0,0,0
202,11160,11161,1740,IN-00017,ELKHART,46517,ELKHART,IN,42713,20436,22277,0,0,0,0
203,11160,11161,1740,IN-00017,FORT WAYNE,46808,ALLEN,IN,6490,6490,0,0,0,0,0
204,11160,11161,1740,IN-00017,FORT WAYNE,46816,ALLEN,IN,44985,44985,0,0,0,0,0
205,11160,11161,1740,IN-00017,FOWLER,47944,BENTON,IN,29098,9481,19617,0,0,0,0
206,11160,11161,1740,IN-00017,GARY,46403,LAKE,IN,26488,25988,500,12300,11800,500,0
207,11160,11161,1740,IN-00017,GARY,46406,LAKE,IN,14433,13933,500,0,0,0,0
208,11160,11161,1740,IN-00017,GARY,46408,LAKE,IN,26050,26050,0,0,0,0,0
209,11160,11161,1740,IN-00017,GARY,46409,LAKE,IN,14044,14044,0,9600,9600,0,0
210,11160,11161,1740,IN-00017,GOODLAND,47948,NEWTON,IN,10015,7515,2500,15900,7600,2500,5800
211,11160,11161,1740,IN-00017,HUNTINGTON,46750,HUNTINGTON,IN,28428,25828,2600,0,0,0,0
212,11160,11161,1740,IN-00017,LA PORTE,46350,LA PORTE,IN,53263,53263,0,86500,37800,0,10900
213,11160,11161,1740,IN-00017,MONTEREY,46960,PULASKI,IN,113767,113767,0,0,0,0,0
214,11160,11161,1740,IN-00017,MONTICELLO,47960,CARROLL,IN,119700,110900,8800,120000,111000,8800,200
215,11160,11161,1740,IN-00017,MONTICELLO,47960,WHITE,IN,619033,483533,135500,39200,35300,3900,0
216,11160,11161,1740,IN-00017,PLYMOUTH,46563,MARSHALL,IN,11032,11032,0,10000,10000,0,0
217,11160,11161,1740,IN-00017,REMINGTON,47977,JASPER,IN,896876,884376,12500,917100,672600,12500,0
218,11160,11161,1740,IN-00017,WARSAW,46580,KOSCIUSKO,IN,36835,36835,0,0,0,0,0
219,11160,11161,1740,IN-00017,WINAMAC,46996,PULASKI,IN,19722,16822,2900,19800,16900,2900,0
220,11167,11168,1745,TN-00018,BETHPAGE,37022,SUMNER,TN,31900,31900,0,0,0,0,0
221,11167,11168,1745,TN-00018,CAMDEN,38320,BENTON,TN,428591,423838,4753,0,0,0,0
222,11167,11168,1745,TN-00018,CASTALIAN SPRINGS,37031,SUMNER,TN,8600,0,8600,8000,0,8000,0
223,11167,11168,1745,TN-00018,CENTERVILLE,37033,HICKMAN,TN,337375,334735,2640,319300,271300,0,48000
224,11167,11168,1745,TN-00018,DENMARK,38391,MADISON,TN,1919775,1690130,229645,0,0,0,0
225,11167,11168,1745,TN-00018,JACKSON,38301,MADISON,TN,8885,8885,0,0,0,0,0
226,11167,11168,1745,TN-00018,JACKSON,38305,MADISON,TN,253836,193785,60051,0,0,0,0
227,11167,11168,1745,TN-00018,LAFAYETTE,37083,MACON,TN,2099153,1607912,491241,219800,205100,14700,0
228,11167,11168,1745,TN-00018,MEMPHIS,38108,SHELBY,TN,3335,3335,0,0,0,0,0
229,11167,11168,1745,TN-00018,MEMPHIS,38115,SHELBY,TN,349764,114498,235266,14600,0,8200,6400
230,11167,11168,1745,TN-00018,MEMPHIS,38118,SHELBY,TN,26419451,24854197,1565254,204900,0,204900,0
231,11167,11168,1745,TN-00018,MEMPHIS,38127,SHELBY,TN,7842,7842,0,7900,7900,0,0
232,11167,11168,1745,TN-00018,PRIMM SPRINGS,38476,HICKMAN,TN,31126,0,31126,10000,0,10000,0
233,11167,11168,1745,TN-00018,SELMER,38375,MCNAIRY,TN,41270,31720,9550,0,0,0,0
234,11167,11168,1745,TN-00018,STEWART,37175,HOUSTON,TN,101962,100477,1485,0,0,0,0
235,11169,11170,1744,AR-00015,ASH FLAT,72513,SHARP,AR,66547,66547,0,10000,10000,0,0
236,11169,11170,1744,AR-00015,ATKINS,72823,POPE,AR,520675,459096,61579,119200,88000,0,31200
237,11169,11170,1744,AR-00015,CLEVELAND,72030,CONWAY,AR,336772,313172,23600,0,0,0,0
238,11169,11170,1744,AR-00015,CLINTON,72031,VAN BUREN,AR,5787892,4242836,1545056,708400,201300,220700,286400
239,11169,11170,1744,AR-00015,FIFTY SIX,72533,STONE,AR,13789,8626,5163,0,0,0,0
240,11169,11170,1744,AR-00015,GASSVILLE,72635,BAXTER,AR,633357,601484,31873,218500,209000,2500,7000
241,11169,11170,1744,AR-00015,HARDY,72542,SHARP,AR,237511,171031,66480,0,0,0,0
242,11169,11170,1744,AR-00015,HATTIEVILLE,72063,CONWAY,AR,608493,517593,90900,0,0,0,0
243,11169,11170,1744,AR-00015,HIGHLAND,72542,SHARP,AR,779260,458059,321201,691200,347200,225800,118200
